0         0         0    
0         1         144  
0         2         417  
0         3         2283 
0         4         4014 
0         5         4650 
0         6         4802 
0         7         79   
0         8         4991 
0         9         2590 
0         10        3050 
0         11        1951 
0         12        1899 
0         13        851  
0         14        2857 
0         15        2094 
0         16        4539 
0         17        3764 
0         18        2881 
0         19        204  
0         20        1652 
0         21        1547 
0         22        4078 
0         23        1947 
0         24        3491 
0         25        2403 
0         26        3903 
0         27        1990 
0         28        1361 
0         29        4    
0         30        458  
0         31        154  
0         32        1499 
0         33        2226 
0         34        2436 
0         35        1864 
0         36        1875 
0         37        3589 
0         38        1943 
0         39        3217 
0         40        1179 
0         41        1344 
0         42        168  
0         43        3077 
0         44        2194 
0         45        4376 
0         46        171  
0         47        3084 
0         48        4492 
0         49        4403 
0         50        3287 
0         51        1143 
0         52        949  
0         53        3716 
0         54        3089 
0         55        4439 
0         56        2470 
0         57        3343 
0         58        2781 
0         59        3830 
0         60        3346 
0         61        3238 
0         62        3983 
0         63        1197 
0         64        1815 
0         65        1419 
0         66        3060 
0         67        3690 
0         68        7    
0         69        2    
0         70        3258 
0         71        2537 
0         72        1345 
0         73        4777 
0         74        614  
0         75        4890 
0         76        4153 
0         77        2136 
0         78        2974 
0         79        3644 
0         80        1538 
0         81        2612 
0         82        4786 
0         83        2487 
0         84        2680 
0         85        4227 
0         86        3277 
0         87        149  
0         88        3921 
0         89        2409 
0         90        3979 
0         91        2267 
0         92        1998 
0         93        2961 
0         94        4815 
0         95        3813 
0         96        731  
0         97        2874 
0         98        3854 
0         99        2090 
1         0         4228 
1         1         0    
1         2         4626 
1         3         572  
1         4         3240 
1         5         1591 
1         6         1814 
1         7         2392 
1         8         3726 
1         9         1139 
1         10        2387 
1         11        264  
1         12        3750 
1         13        3524 
1         14        4102 
1         15        2781 
1         16        4102 
1         17        3730 
1         18        2930 
1         19        3023 
1         20        1139 
1         21        1908 
1         22        1641 
1         23        3136 
1         24        1220 
1         25        1455 
1         26        3300 
1         27        1951 
1         28        4328 
1         29        2153 
1         30        4040 
1         31        3555 
1         32        4264 
1         33        3665 
1         34        479  
1         35        3855 
1         36        1608 
1         37        2292 
1         38        1246 
1         39        333  
1         40        4782 
1         41        4984 
1         42        1948 
1         43        3531 
1         44        3507 
1         45        1049 
1         46        1312 
1         47        2609 
1         48        1131 
1         49        593  
1         50        631  
1         51        2269 
1         52        2500 
1         53        2271 
1         54        1756 
1         55        71   
1         56        77   
1         57        56   
1         58        2021 
1         59        756  
1         60        2208 
1         61        1060 
1         62        4311 
1         63        2823 
1         64        1077 
1         65        1141 
1         66        1677 
1         67        2684 
1         68        4784 
1         69        4274 
1         70        4368 
1         71        4565 
1         72        4257 
1         73        1316 
1         74        4447 
1         75        2764 
1         76        3716 
1         77        2110 
1         78        1724 
1         79        4846 
1         80        2702 
1         81        3706 
1         82        3466 
1         83        1553 
1         84        976  
1         85        1574 
1         86        1624 
1         87        2404 
1         88        2981 
1         89        4996 
1         90        3159 
1         91        188  
1         92        1056 
1         93        3821 
1         94        4363 
1         95        3484 
1         96        4961 
1         97        2391 
1         98        2519 
1         99        1096 
2         0         3017 
2         1         1886 
2         2         0    
2         3         2273 
2         4         4553 
2         5         1459 
2         6         1388 
2         7         3269 
2         8         3568 
2         9         3111 
2         10        4466 
2         11        2622 
2         12        1816 
2         13        4284 
2         14        4174 
2         15        4143 
2         16        857  
